split,sample_index,cyclone_id,t_zero,input_start,input_end,target_start,target_end,leakage_detected,reason
train,2274,2025329N05100,2025-11-29 06:00:00,2025-11-28 06:00:00,2025-11-29 06:00:00,2025-11-29 12:00:00,2025-11-30 06:00:00,False,none
val,0,2013310N06066,2013-11-07 00:00:00,2013-11-06 00:00:00,2013-11-07 00:00:00,2013-11-07 06:00:00,2013-11-08 00:00:00,False,none
val,1,2013310N06066,2013-11-07 03:00:00,2013-11-06 03:00:00,2013-11-07 03:00:00,2013-11-07 09:00:00,2013-11-08 03:00:00,False,none
val,2,2013310N06066,2013-11-07 06:00:00,2013-11-06 06:00:00,2013-11-07 06:00:00,2013-11-07 12:00:00,2013-11-08 06:00:00,False,none
val,3,2013310N06066,2013-11-07 09:00:00,2013-11-06 09:00:00,2013-11-07 09:00:00,2013-11-07 15:00:00,2013-11-08 09:00:00,False,none
val,4,2013310N06066,2013-11-07 12:00:00,2013-11-06 12:00:00,2013-11-07 12:00:00,2013-11-07 18:00:00,2013-11-08 12:00:00,False,none
val,5,2013310N06066,2013-11-07 15:00:00,2013-11-06 15:00:00,2013-11-07 15:00:00,2013-11-07 21:00:00,2013-11-08 15:00:00,False,none
val,6,2013310N06066,2013-11-07 18:00:00,2013-11-06 18:00:00,2013-11-07 18:00:00,2013-11-08 00:00:00,2013-11-08 18:00:00,False,none
val,7,2013310N06066,2013-11-07 21:00:00,2013-11-06 21:00:00,2013-11-07 21:00:00,2013-11-08 03:00:00,2013-11-08 21:00:00,False,none
val,8,2013310N06066,2013-11-08 00:00:00,2013-11-07 00:00:00,2013-11-08 00:00:00,2013-11-08 06:00:00,2013-11-09 00:00:00,False,none
val,9,2013310N06066,2013-11-08 03:00:00,2013-11-07 03:00:00,2013-11-08 03:00:00,2013-11-08 09:00:00,2013-11-09 03:00:00,False,none
val,10,2013310N06066,2013-11-08 06:00:00,2013-11-07 06:00:00,2013-11-08 06:00:00,2013-11-08 12:00:00,2013-11-09 06:00:00,False,none
val,11,2013310N06066,2013-11-08 09:00:00,2013-11-07 09:00:00,2013-11-08 09:00:00,2013-11-08 15:00:00,2013-11-09 09:00:00,False,none
val,12,2013310N06066,2013-11-08 12:00:00,2013-11-07 12:00:00,2013-11-08 12:00:00,2013-11-08 18:00:00,2013-11-09 12:00:00,False,none
val,13,2013310N06066,2013-11-08 15:00:00,2013-11-07 15:00:00,2013-11-08 15:00:00,2013-11-08 21:00:00,2013-11-09 15:00:00,False,none
val,14,2013310N06066,2013-11-08 18:00:00,2013-11-07 18:00:00,2013-11-08 18:00:00,2013-11-09 00:00:00,2013-11-09 18:00:00,False,none
val,15,2013310N06066,2013-11-08 21:00:00,2013-11-07 21:00:00,2013-11-08 21:00:00,2013-11-09 03:00:00,2013-11-09 21:00:00,False,none
val,16,2013310N06066,2013-11-09 00:00:00,2013-11-08 00:00:00,2013-11-09 00:00:00,2013-11-09 06:00:00,2013-11-10 00:00:00,False,none
val,17,2013310N06066,2013-11-09 03:00:00,2013-11-08 03:00:00,2013-11-09 03:00:00,2013-11-09 09:00:00,2013-11-10 03:00:00,False,none
val,18,2013310N06066,2013-11-09 06:00:00,2013-11-08 06:00:00,2013-11-09 06:00:00,2013-11-09 12:00:00,2013-11-10 06:00:00,False,none
val,19,2013310N06066,2013-11-09 09:00:00,2013-11-08 09:00:00,2013-11-09 09:00:00,2013-11-09 15:00:00,2013-11-10 09:00:00,False,none
val,20,2013310N06066,2013-11-09 12:00:00,2013-11-08 12:00:00,2013-11-09 12:00:00,2013-11-09 18:00:00,2013-11-10 12:00:00,False,none
val,21,2013310N06066,2013-11-09 15:00:00,2013-11-08 15:00:00,2013-11-09 15:00:00,2013-11-09 21:00:00,2013-11-10 15:00:00,False,none
val,22,2013310N06066,2013-11-09 18:00:00,2013-11-08 18:00:00,2013-11-09 18:00:00,2013-11-10 00:00:00,2013-11-10 18:00:00,False,none
val,23,2013310N06066,2013-11-09 21:00:00,2013-11-08 21:00:00,2013-11-09 21:00:00,2013-11-10 03:00:00,2013-11-10 21:00:00,False,none
val,24,2013310N06066,2013-11-10 00:00:00,2013-11-09 00:00:00,2013-11-10 00:00:00,2013-11-10 06:00:00,2013-11-11 00:00:00,False,none
val,25,2013310N06066,2013-11-10 03:00:00,2013-11-09 03:00:00,2013-11-10 03:00:00,2013-11-10 09:00:00,2013-11-11 03:00:00,False,none
val,26,2013310N06066,2013-11-10 06:00:00,2013-11-09 06:00:00,2013-11-10 06:00:00,2013-11-10 12:00:00,2013-11-11 06:00:00,False,none
val,27,2013310N06066,2013-11-10 09:00:00,2013-11-09 09:00:00,2013-11-10 09:00:00,2013-11-10 15:00:00,2013-11-11 09:00:00,False,none
val,28,2013310N06066,2013-11-10 12:00:00,2013-11-09 12:00:00,2013-11-10 12:00:00,2013-11-10 18:00:00,2013-11-11 12:00:00,False,none
val,29,2013310N06066,2013-11-10 15:00:00,2013-11-09 15:00:00,2013-11-10 15:00:00,2013-11-10 21:00:00,2013-11-11 15:00:00,False,none
val,30,2013310N06066,2013-11-10 18:00:00,2013-11-09 18:00:00,2013-11-10 18:00:00,2013-11-11 00:00:00,2013-11-11 18:00:00,False,none
val,31,2013310N06066,2013-11-10 21:00:00,2013-11-09 21:00:00,2013-11-10 21:00:00,2013-11-11 03:00:00,2013-11-11 21:00:00,False,none
val,32,2013310N06066,2013-11-11 00:00:00,2013-11-10 00:00:00,2013-11-11 00:00:00,2013-11-11 06:00:00,2013-11-12 00:00:00,False,none
val,33,2017104N08085,2017-04-15 00:00:00,2017-04-14 00:00:00,2017-04-15 00:00:00,2017-04-15 06:00:00,2017-04-16 00:00:00,False,none
val,34,2017104N08085,2017-04-15 03:00:00,2017-04-14 03:00:00,2017-04-15 03:00:00,2017-04-15 09:00:00,2017-04-16 03:00:00,False,none
val,35,2017104N08085,2017-04-15 06:00:00,2017-04-14 06:00:00,2017-04-15 06:00:00,2017-04-15 12:00:00,2017-04-16 06:00:00,False,none
val,36,2017104N08085,2017-04-15 09:00:00,2017-04-14 09:00:00,2017-04-15 09:00:00,2017-04-15 15:00:00,2017-04-16 09:00:00,False,none
val,37,2017104N08085,2017-04-15 12:00:00,2017-04-14 12:00:00,2017-04-15 12:00:00,2017-04-15 18:00:00,2017-04-16 12:00:00,False,none
val,38,2017104N08085,2017-04-15 15:00:00,2017-04-14 15:00:00,2017-04-15 15:00:00,2017-04-15 21:00:00,2017-04-16 15:00:00,False,none
val,39,2017104N08085,2017-04-15 18:00:00,2017-04-14 18:00:00,2017-04-15 18:00:00,2017-04-16 00:00:00,2017-04-16 18:00:00,False,none
val,40,2017104N08085,2017-04-15 21:00:00,2017-04-14 21:00:00,2017-04-15 21:00:00,2017-04-16 03:00:00,2017-04-16 21:00:00,False,none
val,41,2017104N08085,2017-04-16 00:00:00,2017-04-15 00:00:00,2017-04-16 00:00:00,2017-04-16 06:00:00,2017-04-17 00:00:00,False,none
val,42,2018263N17089,2018-09-20 15:00:00,2018-09-19 15:00:00,2018-09-20 15:00:00,2018-09-20 21:00:00,2018-09-21 15:00:00,False,none
val,43,2018263N17089,2018-09-20 18:00:00,2018-09-19 18:00:00,2018-09-20 18:00:00,2018-09-21 00:00:00,2018-09-21 18:00:00,False,none
val,44,2018263N17089,2018-09-20 21:00:00,2018-09-19 21:00:00,2018-09-20 21:00:00,2018-09-21 03:00:00,2018-09-21 21:00:00,False,none
val,45,2018263N17089,2018-09-21 00:00:00,2018-09-20 00:00:00,2018-09-21 00:00:00,2018-09-21 06:00:00,2018-09-22 00:00:00,False,none
val,46,2018263N17089,2018-09-21 03:00:00,2018-09-20 03:00:00,2018-09-21 03:00:00,2018-09-21 09:00:00,2018-09-22 03:00:00,False,none
val,47,2018263N17089,2018-09-21 06:00:00,2018-09-20 06:00:00,2018-09-21 06:00:00,2018-09-21 12:00:00,2018-09-22 06:00:00,False,none
val,48,2018281N14088,2018-10-09 00:00:00,2018-10-08 00:00:00,2018-10-09 00:00:00,2018-10-09 06:00:00,2018-10-10 00:00:00,False,none
val,49,2018281N14088,2018-10-09 03:00:00,2018-10-08 03:00:00,2018-10-09 03:00:00,2018-10-09 09:00:00,2018-10-10 03:00:00,False,none
val,50,2018281N14088,2018-10-09 06:00:00,2018-10-08 06:00:00,2018-10-09 06:00:00,2018-10-09 12:00:00,2018-10-10 06:00:00,False,none
val,51,2018281N14088,2018-10-09 09:00:00,2018-10-08 09:00:00,2018-10-09 09:00:00,2018-10-09 15:00:00,2018-10-10 09:00:00,False,none
val,52,2018281N14088,2018-10-09 12:00:00,2018-10-08 12:00:00,2018-10-09 12:00:00,2018-10-09 18:00:00,2018-10-10 12:00:00,False,none
val,53,2018281N14088,2018-10-09 15:00:00,2018-10-08 15:00:00,2018-10-09 15:00:00,2018-10-09 21:00:00,2018-10-10 15:00:00,False,none
val,54,2018281N14088,2018-10-09 18:00:00,2018-10-08 18:00:00,2018-10-09 18:00:00,2018-10-10 00:00:00,2018-10-10 18:00:00,False,none
val,55,2018281N14088,2018-10-09 21:00:00,2018-10-08 21:00:00,2018-10-09 21:00:00,2018-10-10 03:00:00,2018-10-10 21:00:00,False,none
val,56,2018281N14088,2018-10-10 00:00:00,2018-10-09 00:00:00,2018-10-10 00:00:00,2018-10-10 06:00:00,2018-10-11 00:00:00,False,none
val,57,2018281N14088,2018-10-10 03:00:00,2018-10-09 03:00:00,2018-10-10 03:00:00,2018-10-10 09:00:00,2018-10-11 03:00:00,False,none
val,58,2018281N14088,2018-10-10 06:00:00,2018-10-09 06:00:00,2018-10-10 06:00:00,2018-10-10 12:00:00,2018-10-11 06:00:00,False,none
val,59,2018281N14088,2018-10-10 09:00:00,2018-10-09 09:00:00,2018-10-10 09:00:00,2018-10-10 15:00:00,2018-10-11 09:00:00,False,none
val,60,2018281N14088,2018-10-10 12:00:00,2018-10-09 12:00:00,2018-10-10 12:00:00,2018-10-10 18:00:00,2018-10-11 12:00:00,False,none
val,61,2018281N14088,2018-10-10 15:00:00,2018-10-09 15:00:00,2018-10-10 15:00:00,2018-10-10 21:00:00,2018-10-11 15:00:00,False,none
val,62,2018281N14088,2018-10-10 18:00:00,2018-10-09 18:00:00,2018-10-10 18:00:00,2018-10-11 00:00:00,2018-10-11 18:00:00,False,none
val,63,2018281N14088,2018-10-10 21:00:00,2018-10-09 21:00:00,2018-10-10 21:00:00,2018-10-11 03:00:00,2018-10-11 21:00:00,False,none
val,64,2018281N14088,2018-10-11 00:00:00,2018-10-10 00:00:00,2018-10-11 00:00:00,2018-10-11 06:00:00,2018-10-12 00:00:00,False,none
val,65,2018281N14088,2018-10-11 03:00:00,2018-10-10 03:00:00,2018-10-11 03:00:00,2018-10-11 09:00:00,2018-10-12 03:00:00,False,none
val,66,2018281N14088,2018-10-11 06:00:00,2018-10-10 06:00:00,2018-10-11 06:00:00,2018-10-11 12:00:00,2018-10-12 06:00:00,False,none
val,67,2018281N14088,2018-10-11 09:00:00,2018-10-10 09:00:00,2018-10-11 09:00:00,2018-10-11 15:00:00,2018-10-12 09:00:00,False,none
val,68,2018281N14088,2018-10-11 12:00:00,2018-10-10 12:00:00,2018-10-11 12:00:00,2018-10-11 18:00:00,2018-10-12 12:00:00,False,none
val,69,2018281N14088,2018-10-11 15:00:00,2018-10-10 15:00:00,2018-10-11 15:00:00,2018-10-11 21:00:00,2018-10-12 15:00:00,False,none
val,70,2018281N14088,2018-10-11 18:00:00,2018-10-10 18:00:00,2018-10-11 18:00:00,2018-10-12 00:00:00,2018-10-12 18:00:00,False,none
val,71,2018281N14088,2018-10-11 21:00:00,2018-10-10 21:00:00,2018-10-11 21:00:00,2018-10-12 03:00:00,2018-10-12 21:00:00,False,none
val,72,2018347N07089,2018-12-14 00:00:00,2018-12-13 00:00:00,2018-12-14 00:00:00,2018-12-14 06:00:00,2018-12-15 00:00:00,False,none
val,73,2018347N07089,2018-12-14 03:00:00,2018-12-13 03:00:00,2018-12-14 03:00:00,2018-12-14 09:00:00,2018-12-15 03:00:00,False,none
val,74,2018347N07089,2018-12-14 06:00:00,2018-12-13 06:00:00,2018-12-14 06:00:00,2018-12-14 12:00:00,2018-12-15 06:00:00,False,none
val,75,2018347N07089,2018-12-14 09:00:00,2018-12-13 09:00:00,2018-12-14 09:00:00,2018-12-14 15:00:00,2018-12-15 09:00:00,False,none
val,76,2018347N07089,2018-12-14 12:00:00,2018-12-13 12:00:00,2018-12-14 12:00:00,2018-12-14 18:00:00,2018-12-15 12:00:00,False,none
val,77,2018347N07089,2018-12-14 15:00:00,2018-12-13 15:00:00,2018-12-14 15:00:00,2018-12-14 21:00:00,2018-12-15 15:00:00,False,none
val,78,2018347N07089,2018-12-14 18:00:00,2018-12-13 18:00:00,2018-12-14 18:00:00,2018-12-15 00:00:00,2018-12-15 18:00:00,False,none
val,79,2018347N07089,2018-12-14 21:00:00,2018-12-13 21:00:00,2018-12-14 21:00:00,2018-12-15 03:00:00,2018-12-15 21:00:00,False,none
val,80,2018347N07089,2018-12-15 00:00:00,2018-12-14 00:00:00,2018-12-15 00:00:00,2018-12-15 06:00:00,2018-12-16 00:00:00,False,none
val,81,2018347N07089,2018-12-15 03:00:00,2018-12-14 03:00:00,2018-12-15 03:00:00,2018-12-15 09:00:00,2018-12-16 03:00:00,False,none
val,82,2018347N07089,2018-12-15 06:00:00,2018-12-14 06:00:00,2018-12-15 06:00:00,2018-12-15 12:00:00,2018-12-16 06:00:00,False,none
val,83,2018347N07089,2018-12-15 09:00:00,2018-12-14 09:00:00,2018-12-15 09:00:00,2018-12-15 15:00:00,2018-12-16 09:00:00,False,none
val,84,2018347N07089,2018-12-15 12:00:00,2018-12-14 12:00:00,2018-12-15 12:00:00,2018-12-15 18:00:00,2018-12-16 12:00:00,False,none
val,85,2018347N07089,2018-12-15 15:00:00,2018-12-14 15:00:00,2018-12-15 15:00:00,2018-12-15 21:00:00,2018-12-16 15:00:00,False,none
val,86,2018347N07089,2018-12-15 18:00:00,2018-12-14 18:00:00,2018-12-15 18:00:00,2018-12-16 00:00:00,2018-12-16 18:00:00,False,none
val,87,2018347N07089,2018-12-15 21:00:00,2018-12-14 21:00:00,2018-12-15 21:00:00,2018-12-16 03:00:00,2018-12-16 21:00:00,False,none
val,88,2018347N07089,2018-12-16 00:00:00,2018-12-15 00:00:00,2018-12-16 00:00:00,2018-12-16 06:00:00,2018-12-17 00:00:00,False,none
val,89,2018347N07089,2018-12-16 03:00:00,2018-12-15 03:00:00,2018-12-16 03:00:00,2018-12-16 09:00:00,2018-12-17 03:00:00,False,none
val,90,2018347N07089,2018-12-16 06:00:00,2018-12-15 06:00:00,2018-12-16 06:00:00,2018-12-16 12:00:00,2018-12-17 06:00:00,False,none
val,91,2018347N07089,2018-12-16 09:00:00,2018-12-15 09:00:00,2018-12-16 09:00:00,2018-12-16 15:00:00,2018-12-17 09:00:00,False,none
val,92,2018347N07089,2018-12-16 12:00:00,2018-12-15 12:00:00,2018-12-16 12:00:00,2018-12-16 18:00:00,2018-12-17 12:00:00,False,none
val,93,2018347N07089,2018-12-16 15:00:00,2018-12-15 15:00:00,2018-12-16 15:00:00,2018-12-16 21:00:00,2018-12-17 15:00:00,False,none
val,94,2018347N07089,2018-12-16 18:00:00,2018-12-15 18:00:00,2018-12-16 18:00:00,2018-12-17 00:00:00,2018-12-17 18:00:00,False,none
val,95,2019302N11118,2019-10-29 12:00:00,2019-10-28 12:00:00,2019-10-29 12:00:00,2019-10-29 18:00:00,2019-10-30 12:00:00,False,none
val,96,2019302N11118,2019-10-29 15:00:00,2019-10-28 15:00:00,2019-10-29 15:00:00,2019-10-29 21:00:00,2019-10-30 15:00:00,False,none
val,97,2019302N11118,2019-10-29 18:00:00,2019-10-28 18:00:00,2019-10-29 18:00:00,2019-10-30 00:00:00,2019-10-30 18:00:00,False,none
val,98,2019302N11118,2019-10-29 21:00:00,2019-10-28 21:00:00,2019-10-29 21:00:00,2019-10-30 03:00:00,2019-10-30 21:00:00,False,none
val,99,2019302N11118,2019-10-30 00:00:00,2019-10-29 00:00:00,2019-10-30 00:00:00,2019-10-30 06:00:00,2019-10-31 00:00:00,False,none
val,100,2019302N11118,2019-10-30 03:00:00,2019-10-29 03:00:00,2019-10-30 03:00:00,2019-10-30 09:00:00,2019-10-31 03:00:00,False,none
val,101,2019302N11118,2019-10-30 06:00:00,2019-10-29 06:00:00,2019-10-30 06:00:00,2019-10-30 12:00:00,2019-10-31 06:00:00,False,none
val,102,2019302N11118,2019-10-30 09:00:00,2019-10-29 09:00:00,2019-10-30 09:00:00,2019-10-30 15:00:00,2019-10-31 09:00:00,False,none
val,103,2019302N11118,2019-10-30 12:00:00,2019-10-29 12:00:00,2019-10-30 12:00:00,2019-10-30 18:00:00,2019-10-31 12:00:00,False,none
val,104,2019302N11118,2019-10-30 15:00:00,2019-10-29 15:00:00,2019-10-30 15:00:00,2019-10-30 21:00:00,2019-10-31 15:00:00,False,none
val,105,2019302N11118,2019-10-30 18:00:00,2019-10-29 18:00:00,2019-10-30 18:00:00,2019-10-31 00:00:00,2019-10-31 18:00:00,False,none
val,106,2019302N11118,2019-10-30 21:00:00,2019-10-29 21:00:00,2019-10-30 21:00:00,2019-10-31 03:00:00,2019-10-31 21:00:00,False,none
val,107,2019302N11118,2019-10-31 00:00:00,2019-10-30 00:00:00,2019-10-31 00:00:00,2019-10-31 06:00:00,2019-11-01 00:00:00,False,none
val,108,2019302N11118,2019-10-31 03:00:00,2019-10-30 03:00:00,2019-10-31 03:00:00,2019-10-31 09:00:00,2019-11-01 03:00:00,False,none
val,109,2019302N11118,2019-10-31 06:00:00,2019-10-30 06:00:00,2019-10-31 06:00:00,2019-10-31 12:00:00,2019-11-01 06:00:00,False,none
val,110,2019302N11118,2019-10-31 09:00:00,2019-10-30 09:00:00,2019-10-31 09:00:00,2019-10-31 15:00:00,2019-11-01 09:00:00,False,none
val,111,2019302N11118,2019-10-31 12:00:00,2019-10-30 12:00:00,2019-10-31 12:00:00,2019-10-31 18:00:00,2019-11-01 12:00:00,False,none
val,112,2019302N11118,2019-10-31 15:00:00,2019-10-30 15:00:00,2019-10-31 15:00:00,2019-10-31 21:00:00,2019-11-01 15:00:00,False,none
val,113,2019302N11118,2019-10-31 18:00:00,2019-10-30 18:00:00,2019-10-31 18:00:00,2019-11-01 00:00:00,2019-11-01 18:00:00,False,none
val,114,2019302N11118,2019-10-31 21:00:00,2019-10-30 21:00:00,2019-10-31 21:00:00,2019-11-01 03:00:00,2019-11-01 21:00:00,False,none
val,115,2019302N11118,2019-11-01 00:00:00,2019-10-31 00:00:00,2019-11-01 00:00:00,2019-11-01 06:00:00,2019-11-02 00:00:00,False,none
val,116,2019302N11118,2019-11-01 03:00:00,2019-10-31 03:00:00,2019-11-01 03:00:00,2019-11-01 09:00:00,2019-11-02 03:00:00,False,none
val,117,2019302N11118,2019-11-01 06:00:00,2019-10-31 06:00:00,2019-11-01 06:00:00,2019-11-01 12:00:00,2019-11-02 06:00:00,False,none
val,118,2019302N11118,2019-11-01 09:00:00,2019-10-31 09:00:00,2019-11-01 09:00:00,2019-11-01 15:00:00,2019-11-02 09:00:00,False,none
val,119,2019302N11118,2019-11-01 12:00:00,2019-10-31 12:00:00,2019-11-01 12:00:00,2019-11-01 18:00:00,2019-11-02 12:00:00,False,none
val,120,2019302N11118,2019-11-01 15:00:00,2019-10-31 15:00:00,2019-11-01 15:00:00,2019-11-01 21:00:00,2019-11-02 15:00:00,False,none
val,121,2019302N11118,2019-11-01 18:00:00,2019-10-31 18:00:00,2019-11-01 18:00:00,2019-11-02 00:00:00,2019-11-02 18:00:00,False,none
val,122,2019302N11118,2019-11-01 21:00:00,2019-10-31 21:00:00,2019-11-01 21:00:00,2019-11-02 03:00:00,2019-11-02 21:00:00,False,none
val,123,2019302N11118,2019-11-02 00:00:00,2019-11-01 00:00:00,2019-11-02 00:00:00,2019-11-02 06:00:00,2019-11-03 00:00:00,False,none
val,124,2019302N11118,2019-11-02 03:00:00,2019-11-01 03:00:00,2019-11-02 03:00:00,2019-11-02 09:00:00,2019-11-03 03:00:00,False,none
val,125,2019302N11118,2019-11-02 06:00:00,2019-11-01 06:00:00,2019-11-02 06:00:00,2019-11-02 12:00:00,2019-11-03 06:00:00,False,none
val,126,2019302N11118,2019-11-02 09:00:00,2019-11-01 09:00:00,2019-11-02 09:00:00,2019-11-02 15:00:00,2019-11-03 09:00:00,False,none
val,127,2019302N11118,2019-11-02 12:00:00,2019-11-01 12:00:00,2019-11-02 12:00:00,2019-11-02 18:00:00,2019-11-03 12:00:00,False,none
val,128,2019302N11118,2019-11-02 15:00:00,2019-11-01 15:00:00,2019-11-02 15:00:00,2019-11-02 21:00:00,2019-11-03 15:00:00,False,none
val,129,2019302N11118,2019-11-02 18:00:00,2019-11-01 18:00:00,2019-11-02 18:00:00,2019-11-03 00:00:00,2019-11-03 18:00:00,False,none
val,130,2019302N11118,2019-11-02 21:00:00,2019-11-01 21:00:00,2019-11-02 21:00:00,2019-11-03 03:00:00,2019-11-03 21:00:00,False,none
val,131,2019302N11118,2019-11-03 00:00:00,2019-11-02 00:00:00,2019-11-03 00:00:00,2019-11-03 06:00:00,2019-11-04 00:00:00,False,none
val,132,2019302N11118,2019-11-03 03:00:00,2019-11-02 03:00:00,2019-11-03 03:00:00,2019-11-03 09:00:00,2019-11-04 03:00:00,False,none
val,133,2019302N11118,2019-11-03 06:00:00,2019-11-02 06:00:00,2019-11-03 06:00:00,2019-11-03 12:00:00,2019-11-04 06:00:00,False,none
val,134,2019302N11118,2019-11-03 09:00:00,2019-11-02 09:00:00,2019-11-03 09:00:00,2019-11-03 15:00:00,2019-11-04 09:00:00,False,none
val,135,2019302N11118,2019-11-03 12:00:00,2019-11-02 12:00:00,2019-11-03 12:00:00,2019-11-03 18:00:00,2019-11-04 12:00:00,False,none
val,136,2019302N11118,2019-11-03 15:00:00,2019-11-02 15:00:00,2019-11-03 15:00:00,2019-11-03 21:00:00,2019-11-04 15:00:00,False,none
val,137,2019302N11118,2019-11-03 18:00:00,2019-11-02 18:00:00,2019-11-03 18:00:00,2019-11-04 00:00:00,2019-11-04 18:00:00,False,none
val,138,2019302N11118,2019-11-03 21:00:00,2019-11-02 21:00:00,2019-11-03 21:00:00,2019-11-04 03:00:00,2019-11-04 21:00:00,False,none
val,139,2019302N11118,2019-11-04 00:00:00,2019-11-03 00:00:00,2019-11-04 00:00:00,2019-11-04 06:00:00,2019-11-05 00:00:00,False,none
val,140,2019302N11118,2019-11-04 03:00:00,2019-11-03 03:00:00,2019-11-04 03:00:00,2019-11-04 09:00:00,2019-11-05 03:00:00,False,none
val,141,2019302N11118,2019-11-04 06:00:00,2019-11-03 06:00:00,2019-11-04 06:00:00,2019-11-04 12:00:00,2019-11-05 06:00:00,False,none
val,142,2019302N11118,2019-11-04 09:00:00,2019-11-03 09:00:00,2019-11-04 09:00:00,2019-11-04 15:00:00,2019-11-05 09:00:00,False,none
val,143,2019302N11118,2019-11-04 12:00:00,2019-11-03 12:00:00,2019-11-04 12:00:00,2019-11-04 18:00:00,2019-11-05 12:00:00,False,none
val,144,2019302N11118,2019-11-04 15:00:00,2019-11-03 15:00:00,2019-11-04 15:00:00,2019-11-04 21:00:00,2019-11-05 15:00:00,False,none
val,145,2019302N11118,2019-11-04 18:00:00,2019-11-03 18:00:00,2019-11-04 18:00:00,2019-11-05 00:00:00,2019-11-05 18:00:00,False,none
val,146,2019302N11118,2019-11-04 21:00:00,2019-11-03 21:00:00,2019-11-04 21:00:00,2019-11-05 03:00:00,2019-11-05 21:00:00,False,none
val,147,2019302N11118,2019-11-05 00:00:00,2019-11-04 00:00:00,2019-11-05 00:00:00,2019-11-05 06:00:00,2019-11-06 00:00:00,False,none
val,148,2019302N11118,2019-11-05 03:00:00,2019-11-04 03:00:00,2019-11-05 03:00:00,2019-11-05 09:00:00,2019-11-06 03:00:00,False,none
val,149,2019302N11118,2019-11-05 06:00:00,2019-11-04 06:00:00,2019-11-05 06:00:00,2019-11-05 12:00:00,2019-11-06 06:00:00,False,none
val,150,2019302N11118,2019-11-05 09:00:00,2019-11-04 09:00:00,2019-11-05 09:00:00,2019-11-05 15:00:00,2019-11-06 09:00:00,False,none
val,151,2019302N11118,2019-11-05 12:00:00,2019-11-04 12:00:00,2019-11-05 12:00:00,2019-11-05 18:00:00,2019-11-06 12:00:00,False,none
val,152,2019302N11118,2019-11-05 15:00:00,2019-11-04 15:00:00,2019-11-05 15:00:00,2019-11-05 21:00:00,2019-11-06 15:00:00,False,none
val,153,2019302N11118,2019-11-05 18:00:00,2019-11-04 18:00:00,2019-11-05 18:00:00,2019-11-06 00:00:00,2019-11-06 18:00:00,False,none
val,154,2019302N11118,2019-11-05 21:00:00,2019-11-04 21:00:00,2019-11-05 21:00:00,2019-11-06 03:00:00,2019-11-06 21:00:00,False,none
val,155,2019302N11118,2019-11-06 00:00:00,2019-11-05 00:00:00,2019-11-06 00:00:00,2019-11-06 06:00:00,2019-11-07 00:00:00,False,none
val,156,2019302N11118,2019-11-06 03:00:00,2019-11-05 03:00:00,2019-11-06 03:00:00,2019-11-06 09:00:00,2019-11-07 03:00:00,False,none
val,157,2019302N11118,2019-11-06 06:00:00,2019-11-05 06:00:00,2019-11-06 06:00:00,2019-11-06 12:00:00,2019-11-07 06:00:00,False,none
val,158,2019302N11118,2019-11-06 09:00:00,2019-11-05 09:00:00,2019-11-06 09:00:00,2019-11-06 15:00:00,2019-11-07 09:00:00,False,none
val,159,2019302N11118,2019-11-06 12:00:00,2019-11-05 12:00:00,2019-11-06 12:00:00,2019-11-06 18:00:00,2019-11-07 12:00:00,False,none
val,160,2019302N11118,2019-11-06 15:00:00,2019-11-05 15:00:00,2019-11-06 15:00:00,2019-11-06 21:00:00,2019-11-07 15:00:00,False,none
val,161,2019302N11118,2019-11-06 18:00:00,2019-11-05 18:00:00,2019-11-06 18:00:00,2019-11-07 00:00:00,2019-11-07 18:00:00,False,none
val,162,2019302N11118,2019-11-06 21:00:00,2019-11-05 21:00:00,2019-11-06 21:00:00,2019-11-07 03:00:00,2019-11-07 21:00:00,False,none
val,163,2019302N11118,2019-11-07 00:00:00,2019-11-06 00:00:00,2019-11-07 00:00:00,2019-11-07 06:00:00,2019-11-08 00:00:00,False,none
val,164,2019302N11118,2019-11-07 03:00:00,2019-11-06 03:00:00,2019-11-07 03:00:00,2019-11-07 09:00:00,2019-11-08 03:00:00,False,none
val,165,2019302N11118,2019-11-07 06:00:00,2019-11-06 06:00:00,2019-11-07 06:00:00,2019-11-07 12:00:00,2019-11-08 06:00:00,False,none
val,166,2019302N11118,2019-11-07 09:00:00,2019-11-06 09:00:00,2019-11-07 09:00:00,2019-11-07 15:00:00,2019-11-08 09:00:00,False,none
val,167,2019302N11118,2019-11-07 12:00:00,2019-11-06 12:00:00,2019-11-07 12:00:00,2019-11-07 18:00:00,2019-11-08 12:00:00,False,none
val,168,2019302N11118,2019-11-07 15:00:00,2019-11-06 15:00:00,2019-11-07 15:00:00,2019-11-07 21:00:00,2019-11-08 15:00:00,False,none
val,169,2019302N11118,2019-11-07 18:00:00,2019-11-06 18:00:00,2019-11-07 18:00:00,2019-11-08 00:00:00,2019-11-08 18:00:00,False,none
val,170,2019302N11118,2019-11-07 21:00:00,2019-11-06 21:00:00,2019-11-07 21:00:00,2019-11-08 03:00:00,2019-11-08 21:00:00,False,none
val,171,2019302N11118,2019-11-08 00:00:00,2019-11-07 00:00:00,2019-11-08 00:00:00,2019-11-08 06:00:00,2019-11-09 00:00:00,False,none
val,172,2019302N11118,2019-11-08 03:00:00,2019-11-07 03:00:00,2019-11-08 03:00:00,2019-11-08 09:00:00,2019-11-09 03:00:00,False,none
