crop_id,filename,crop_path,cyclone_name,season,cyclone_unique_id,split,timestamp,latitude,longitude,wind_speed_kmh,category,structural_pattern,cyclone_detected
1875,mosdac_UNNAMED_2018_1875_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2018_1875_Depression.png,UNNAMED,2018,UNNAMED_2018,train,2018-05-15 18:00:00 UTC,9.6,85.28,35.0,Depression,shear_pattern,True
1876,mosdac_UNNAMED_2018_1876_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2018_1876_Depression.png,UNNAMED,2018,UNNAMED_2018,train,2018-05-15 21:00:00 UTC,16.82,82.59,35.0,Depression,shear_pattern,True
1877,mosdac_UNNAMED_2018_1877_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2018_1877_Depression.png,UNNAMED,2018,UNNAMED_2018,train,2018-05-15 00:00:00 UTC,11.8,92.19,35.0,Depression,shear_pattern,True
1878,mosdac_UNNAMED_2018_1878_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2018_1878_Depression.png,UNNAMED,2018,UNNAMED_2018,train,2018-05-15 03:00:00 UTC,11.16,92.7,35.0,Depression,shear_pattern,True
1879,mosdac_UNNAMED_2018_1879_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2018_1879_Depression.png,UNNAMED,2018,UNNAMED_2018,train,2018-05-15 06:00:00 UTC,11.51,92.0,35.0,Depression,shear_pattern,True
1880,mosdac_UNNAMED_2018_1880_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2018_1880_Depression.png,UNNAMED,2018,UNNAMED_2018,train,2018-05-15 09:00:00 UTC,11.96,91.29,35.0,Depression,shear_pattern,True
1881,mosdac_UNNAMED_2019_1881_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1881_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 00:00:00 UTC,4.2,89.5,35.0,Depression,shear_pattern,True
1882,mosdac_UNNAMED_2019_1882_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1882_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 03:00:00 UTC,4.71,89.5,35.0,Depression,shear_pattern,True
1883,mosdac_UNNAMED_2019_1883_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1883_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 06:00:00 UTC,17.03,89.24,35.0,Depression,shear_pattern,True
1884,mosdac_UNNAMED_2019_1884_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1884_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 09:00:00 UTC,13.01,71.51,35.0,Depression,shear_pattern,True
1885,mosdac_UNNAMED_2019_1885_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1885_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 12:00:00 UTC,13.05,70.86,35.0,Depression,shear_pattern,True
1886,mosdac_UNNAMED_2019_1886_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1886_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 15:00:00 UTC,13.53,70.73,35.0,Depression,shear_pattern,True
1887,mosdac_UNNAMED_2019_1887_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1887_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 18:00:00 UTC,21.3,67.14,35.0,Depression,shear_pattern,True
1888,mosdac_UNNAMED_2019_1888_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1888_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 21:00:00 UTC,21.71,72.29,35.0,Depression,shear_pattern,True
1889,mosdac_UNNAMED_2019_1889_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1889_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 00:00:00 UTC,21.03,87.51,35.0,Depression,shear_pattern,True
1890,mosdac_UNNAMED_2019_1890_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1890_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-10 03:00:00 UTC,21.17,87.46,36.3,Depression,shear_pattern,True
1891,mosdac_UNNAMED_2019_1891_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1891_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 06:00:00 UTC,21.35,87.19,35.0,Depression,shear_pattern,True
1892,mosdac_UNNAMED_2019_1892_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1892_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 09:00:00 UTC,21.81,86.73,35.0,Depression,shear_pattern,True
1893,mosdac_UNNAMED_2019_1893_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1893_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 12:00:00 UTC,22.25,86.19,39.6,Depression,shear_pattern,True
1894,mosdac_UNNAMED_2019_1894_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1894_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 15:00:00 UTC,22.53,85.5,36.5,Depression,shear_pattern,True
1895,mosdac_UNNAMED_2019_1895_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1895_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 18:00:00 UTC,21.48,76.58,40.9,Depression,shear_pattern,True
1896,mosdac_UNNAMED_2019_1896_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1896_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 21:00:00 UTC,20.47,68.17,43.9,Depression,shear_pattern,True
1897,mosdac_UNNAMED_2019_1897_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1897_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 00:00:00 UTC,20.58,67.52,44.5,Depression,shear_pattern,True
1898,mosdac_UNNAMED_2019_1898_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1898_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 03:00:00 UTC,20.5,66.85,42.5,Depression,shear_pattern,True
1899,mosdac_UNNAMED_2019_1899_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1899_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 06:00:00 UTC,19.7,57.73,45.3,Depression,shear_pattern,True
1900,mosdac_UNNAMED_2019_1900_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1900_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-11 09:00:00 UTC,15.42,70.79,50.0,Deep Depression,shear_pattern,True
1901,mosdac_UNNAMED_2019_1901_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1901_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 12:00:00 UTC,15.59,71.0,49.4,Depression,shear_pattern,True
1902,mosdac_UNNAMED_2019_1902_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1902_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 15:00:00 UTC,15.66,71.2,46.2,Depression,shear_pattern,True
1903,mosdac_UNNAMED_2019_1903_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1903_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 18:00:00 UTC,17.26,59.63,53.3,Deep Depression,shear_pattern,True
1904,mosdac_UNNAMED_2019_1904_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1904_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 21:00:00 UTC,16.89,59.49,48.4,Depression,shear_pattern,True
1905,mosdac_UNNAMED_2019_1905_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1905_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 00:00:00 UTC,10.94,70.36,54.9,Deep Depression,shear_pattern,True
1906,mosdac_UNNAMED_2019_1906_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1906_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 03:00:00 UTC,19.77,69.55,51.2,Deep Depression,shear_pattern,True
1907,mosdac_UNNAMED_2019_1907_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1907_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 06:00:00 UTC,17.45,77.36,57.8,Deep Depression,shear_pattern,True
1908,mosdac_UNNAMED_2019_1908_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1908_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 09:00:00 UTC,13.31,89.71,53.5,Deep Depression,shear_pattern,True
1909,mosdac_UNNAMED_2019_1909_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1909_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 12:00:00 UTC,13.33,89.7,53.5,Deep Depression,shear_pattern,True
1910,mosdac_UNNAMED_2019_1910_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1910_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-12 15:00:00 UTC,13.32,89.6,52.2,Deep Depression,shear_pattern,True
1911,mosdac_UNNAMED_2019_1911_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1911_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 18:00:00 UTC,13.38,89.6,53.4,Deep Depression,shear_pattern,True
1912,mosdac_UNNAMED_2019_1912_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1912_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 21:00:00 UTC,13.6,89.5,57.9,Deep Depression,shear_pattern,True
1913,mosdac_UNNAMED_2019_1913_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1913_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 00:00:00 UTC,22.46,90.29,58.5,Deep Depression,shear_pattern,True
1914,mosdac_UNNAMED_2019_1914_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1914_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 03:00:00 UTC,22.58,90.63,53.1,Deep Depression,shear_pattern,True
1915,mosdac_UNNAMED_2019_1915_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1915_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 06:00:00 UTC,22.76,90.99,53.2,Deep Depression,shear_pattern,True
1916,mosdac_UNNAMED_2019_1916_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1916_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 09:00:00 UTC,6.32,56.73,54.7,Deep Depression,shear_pattern,True
1917,mosdac_UNNAMED_2019_1917_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1917_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 12:00:00 UTC,6.57,56.81,55.2,Deep Depression,shear_pattern,True
1918,mosdac_UNNAMED_2019_1918_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1918_Deep_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 15:00:00 UTC,6.83,56.82,51.9,Deep Depression,shear_pattern,True
1919,mosdac_UNNAMED_2019_1919_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1919_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 18:00:00 UTC,6.94,56.84,49.3,Depression,shear_pattern,True
1920,mosdac_UNNAMED_2019_1920_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1920_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-13 21:00:00 UTC,6.93,56.93,48.3,Depression,shear_pattern,True
1921,mosdac_UNNAMED_2019_1921_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1921_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 00:00:00 UTC,7.01,57.02,49.3,Depression,shear_pattern,True
1922,mosdac_UNNAMED_2019_1922_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1922_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 03:00:00 UTC,7.14,57.04,42.5,Depression,shear_pattern,True
1923,mosdac_UNNAMED_2019_1923_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1923_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 06:00:00 UTC,7.27,57.05,46.0,Depression,shear_pattern,True
1924,mosdac_UNNAMED_2019_1924_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1924_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 09:00:00 UTC,7.39,57.06,42.4,Depression,shear_pattern,True
1925,mosdac_UNNAMED_2019_1925_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1925_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 12:00:00 UTC,7.54,56.95,44.4,Depression,shear_pattern,True
1926,mosdac_UNNAMED_2019_1926_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1926_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 15:00:00 UTC,7.85,56.88,37.2,Depression,shear_pattern,True
1927,mosdac_UNNAMED_2019_1927_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1927_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 18:00:00 UTC,8.41,56.89,39.5,Depression,shear_pattern,True
1928,mosdac_UNNAMED_2019_1928_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1928_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 21:00:00 UTC,8.71,55.71,37.0,Depression,shear_pattern,True
1929,mosdac_UNNAMED_2019_1929_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1929_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 00:00:00 UTC,7.45,49.18,36.7,Depression,shear_pattern,True
1930,mosdac_UNNAMED_2019_1930_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1930_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-14 03:00:00 UTC,12.31,65.37,35.0,Depression,shear_pattern,True
1931,mosdac_UNNAMED_2019_1931_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1931_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 06:00:00 UTC,14.15,69.89,35.0,Depression,shear_pattern,True
1932,mosdac_UNNAMED_2019_1932_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1932_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 09:00:00 UTC,14.65,69.37,35.0,Depression,shear_pattern,True
1933,mosdac_UNNAMED_2019_1933_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1933_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 12:00:00 UTC,14.71,68.85,35.0,Depression,shear_pattern,True
1934,mosdac_UNNAMED_2019_1934_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1934_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 15:00:00 UTC,14.82,68.45,35.0,Depression,shear_pattern,True
1935,mosdac_UNNAMED_2019_1935_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1935_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 18:00:00 UTC,14.86,68.36,35.0,Depression,shear_pattern,True
1936,mosdac_UNNAMED_2019_1936_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1936_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 21:00:00 UTC,15.0,68.3,35.0,Depression,shear_pattern,True
1937,mosdac_UNNAMED_2019_1937_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1937_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 00:00:00 UTC,10.14,60.77,35.0,Depression,shear_pattern,True
1938,mosdac_UNNAMED_2019_1938_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1938_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 03:00:00 UTC,10.38,60.34,35.0,Depression,shear_pattern,True
1939,mosdac_UNNAMED_2019_1939_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1939_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 06:00:00 UTC,10.52,59.68,35.0,Depression,shear_pattern,True
1940,mosdac_UNNAMED_2019_1940_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2019_1940_Depression.png,UNNAMED,2019,UNNAMED_2019,train,2019-05-15 09:00:00 UTC,10.56,59.09,35.0,Depression,shear_pattern,True
1941,mosdac_UNNAMED_2021_1941_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1941_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 00:00:00 UTC,11.5,72.5,35.0,Depression,shear_pattern,True
1942,mosdac_UNNAMED_2021_1942_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1942_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 03:00:00 UTC,11.67,72.66,35.0,Depression,shear_pattern,True
1943,mosdac_UNNAMED_2021_1943_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1943_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 06:00:00 UTC,11.89,72.75,35.0,Depression,shear_pattern,True
1944,mosdac_UNNAMED_2021_1944_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1944_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 09:00:00 UTC,16.0,72.73,35.0,Depression,shear_pattern,True
1945,mosdac_UNNAMED_2021_1945_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1945_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 12:00:00 UTC,23.79,72.66,35.0,Depression,shear_pattern,True
1946,mosdac_UNNAMED_2021_1946_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1946_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 15:00:00 UTC,24.11,73.13,35.0,Depression,shear_pattern,True
1947,mosdac_UNNAMED_2021_1947_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1947_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 18:00:00 UTC,24.36,73.39,35.0,Depression,shear_pattern,True
1948,mosdac_UNNAMED_2021_1948_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1948_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 21:00:00 UTC,20.53,80.84,35.0,Depression,shear_pattern,True
1949,mosdac_UNNAMED_2021_1949_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1949_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 00:00:00 UTC,15.87,89.57,35.0,Depression,shear_pattern,True
1950,mosdac_UNNAMED_2021_1950_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1950_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-10 03:00:00 UTC,15.88,89.56,35.0,Depression,shear_pattern,True
1951,mosdac_UNNAMED_2021_1951_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1951_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 06:00:00 UTC,16.04,89.63,35.0,Depression,shear_pattern,True
1952,mosdac_UNNAMED_2021_1952_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1952_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 09:00:00 UTC,19.83,87.46,35.0,Depression,shear_pattern,True
1953,mosdac_UNNAMED_2021_1953_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1953_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 12:00:00 UTC,22.7,85.8,38.0,Depression,shear_pattern,True
1954,mosdac_UNNAMED_2021_1954_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1954_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 15:00:00 UTC,22.94,85.73,40.7,Depression,shear_pattern,True
1955,mosdac_UNNAMED_2021_1955_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1955_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 18:00:00 UTC,23.17,85.72,44.4,Depression,shear_pattern,True
1956,mosdac_UNNAMED_2021_1956_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1956_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 21:00:00 UTC,23.34,85.71,45.5,Depression,shear_pattern,True
1957,mosdac_UNNAMED_2021_1957_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1957_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 00:00:00 UTC,22.07,86.36,44.7,Depression,shear_pattern,True
1958,mosdac_UNNAMED_2021_1958_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1958_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 03:00:00 UTC,20.62,87.06,44.4,Depression,shear_pattern,True
1959,mosdac_UNNAMED_2021_1959_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1959_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 06:00:00 UTC,20.71,86.96,47.5,Depression,shear_pattern,True
1960,mosdac_UNNAMED_2021_1960_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1960_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-11 09:00:00 UTC,20.94,86.56,50.0,Deep Depression,shear_pattern,True
1961,mosdac_UNNAMED_2021_1961_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1961_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 12:00:00 UTC,21.11,86.28,45.9,Depression,shear_pattern,True
1962,mosdac_UNNAMED_2021_1962_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1962_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 15:00:00 UTC,21.26,86.04,49.4,Depression,shear_pattern,True
1963,mosdac_UNNAMED_2021_1963_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1963_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 18:00:00 UTC,21.4,85.78,53.9,Deep Depression,shear_pattern,True
1964,mosdac_UNNAMED_2021_1964_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1964_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 21:00:00 UTC,21.47,85.46,51.2,Deep Depression,shear_pattern,True
1965,mosdac_UNNAMED_2021_1965_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1965_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 00:00:00 UTC,21.54,85.21,53.5,Deep Depression,shear_pattern,True
1966,mosdac_UNNAMED_2021_1966_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1966_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 03:00:00 UTC,21.61,84.92,54.3,Deep Depression,shear_pattern,True
1967,mosdac_UNNAMED_2021_1967_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1967_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 06:00:00 UTC,21.71,84.55,51.6,Deep Depression,shear_pattern,True
1968,mosdac_UNNAMED_2021_1968_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1968_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 09:00:00 UTC,21.85,84.08,53.5,Deep Depression,shear_pattern,True
1969,mosdac_UNNAMED_2021_1969_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1969_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 12:00:00 UTC,22.0,83.61,53.5,Deep Depression,shear_pattern,True
1970,mosdac_UNNAMED_2021_1970_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1970_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-12 15:00:00 UTC,19.77,87.47,51.2,Deep Depression,shear_pattern,True
1971,mosdac_UNNAMED_2021_1971_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1971_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-13 18:00:00 UTC,18.31,89.88,51.2,Deep Depression,shear_pattern,True
1972,mosdac_UNNAMED_2021_1972_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1972_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-13 21:00:00 UTC,18.3,89.63,57.5,Deep Depression,shear_pattern,True
1973,mosdac_UNNAMED_2021_1973_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1973_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-13 00:00:00 UTC,18.29,89.32,52.7,Deep Depression,shear_pattern,True
1974,mosdac_UNNAMED_2021_1974_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1974_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-13 03:00:00 UTC,18.28,88.94,54.3,Deep Depression,shear_pattern,True
1975,mosdac_UNNAMED_2021_1975_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1975_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-13 06:00:00 UTC,18.27,88.65,52.0,Deep Depression,shear_pattern,True
1976,mosdac_UNNAMED_2021_1976_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_UNNAMED_2021_1976_Deep_Depression.png,UNNAMED,2021,UNNAMED_2021,test,2021-05-13 09:00:00 UTC,18.24,86.86,56.4,Deep Depression,shear_pattern,True
