sample_id,crop_filename,crop_path,crop_sha256,source_raw_sha256,source_raw_file,cyclone_unique_id,cyclone_name,season,split,observation_timestamp_utc,matched_track_timestamp_utc,time_difference_minutes,center_latitude,center_longitude,projected_pixel_x,projected_pixel_y,projection_method,wind_speed_kmh,wind_units,intensity_category,intensity_label_source,structural_pattern,pattern_label_source,pattern_ground_truth_status,provenance_status,cyclone_detected
P7_MOSDAC_0101,p7_mosdac_TAUKTAE_2021_0101_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_TAUKTAE_2021_0101_Very_Severe_Cyclonic_Storm.png,973332bb9a7009eec88f4cd30e7249d00e806799d5bd109bd0010778466b6f21,138bac65bff1966c17b8d7e3e13244a70d696c6fa80612536a854c1830cec319,63.jpeg,TAUKTAE_2021,TAUKTAE,2021,val,2021-05-13 21:00:00,2021-05-13 21:00:00,0.0,10.7,71.6,99.5,140.5,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0102,p7_mosdac_YAAS_2021_0102_Deep_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_YAAS_2021_0102_Deep_Depression.png,2823fcb0e3cf3b7b395f1718e9330d9b3d84760cf7df6f131fe2f76e4657e189,540aecdc73d2b480a4196f365e9e558fea69467c5f39228e0a440c6ba5eaaa21,64(1).jpeg,YAAS_2021,YAAS,2021,val,2021-05-23 15:00:00,2021-05-23 15:00:00,0.0,15.8,89.5,165.2,119.9,Mercator_Standard_Grid_Projection,51.9,km/h (3-minute sustained WMO/IMD standard),Deep Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0103,p7_mosdac_SITRANG_2022_0103_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_SITRANG_2022_0103_Depression.png,6f7dad0e0e41032d529aded2cb4fcd0f62acd14a3b5d778f8ca65e7895eff77c,c39ebb9084a180d8b87ef9111ff3b57b75d7b85d0a1833f4e6ab858cdf2ee76a,64(2).jpeg,SITRANG_2022,SITRANG,2022,val,2022-10-22 09:00:00,2022-10-22 09:00:00,0.0,14.2,90.9,170.4,126.3,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0104,p7_mosdac_KYARR_2019_0104_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_KYARR_2019_0104_Very_Severe_Cyclonic_Storm.png,b97fe37b83f98b76e6938547c84e56fe4a8204dd6c75c595e2e4d965e4afc20c,478779bb634e35e45598961a7e67762710639720998e182488314b3966a07d27,64.jpeg,KYARR_2019,KYARR,2019,test,2019-04-26 09:00:00,2019-04-26 09:00:00,0.0,2.8,89.8,166.3,172.3,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0106,p7_mosdac_ASANI_2022_0106_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_ASANI_2022_0106_Very_Severe_Cyclonic_Storm.png,be7f3fdb16dd1735ed817ce50c58ac6da796a2314c4ebc4c44557272438e569a,7148bb40c4f9f0aaf1c811410f76dadb7167c8f89fec2ec0752391933ad16536,65(2).jpeg,ASANI_2022,ASANI,2022,test,2022-05-06 03:00:00,2022-05-06 03:00:00,0.0,7.8,93.4,179.6,152.2,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0107,p7_mosdac_UNNAMED_2021_DD_0107_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_UNNAMED_2021_DD_0107_Depression.png,43e18b795af0d903375c801c94be34084dbafb270553cf2ae2586c99cd773f22,93e5bea407e5bfc52a71a70038d60f2c08ab41626e3d381e73cc70db3a6c12f3,65(3).jpeg,UNNAMED_2021_DD,UNNAMED,2021,test,2021-04-02 15:00:00,2021-04-02 15:00:00,0.0,12.0,97.0,192.8,135.2,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0108,p7_mosdac_FANI_2019_0108_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_FANI_2019_0108_Depression.png,6001682e091cb61a1599421eac1a0ce725d5550a0f03348414187cd281ad4a87,d6892dac130bbe55fe6cc9b26a3bd7163d2730dda1933749de9c10bd6b053369,65.jpeg,FANI_2019,FANI,2019,train,2019-04-26 12:00:00,2019-04-26 12:00:00,0.0,3.2,89.8,166.3,170.7,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0109,p7_mosdac_AMPHAN_2020_0109_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_AMPHAN_2020_0109_Depression.png,1af62a7e3825e3784a8cff61f75ebf6214aea72bef1a26dcfbdf032daa962c2c,6820d315664334294b8dbad3880f42e88e911cc0e96e416c5c06bc6445e9c71f,66.jpeg,AMPHAN_2020,AMPHAN,2020,train,2020-05-16 00:00:00,2020-05-16 00:00:00,0.0,9.8,86.4,153.9,144.1,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0110,p7_mosdac_HUDHUD_2014_0110_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_HUDHUD_2014_0110_Very_Severe_Cyclonic_Storm.png,a6b4d28df9194235d28a1511f7012fee8e25aae9442627694c835a30e8b709e4,1c3c8b1e36ec5c9b23897ac49a1d69c85b47caef161b6a462caf674698744e3c,67(1).jpeg,HUDHUD_2014,HUDHUD,2014,train,2014-10-07 00:00:00,2014-10-07 00:00:00,0.0,11.0,95.2,186.2,139.2,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0113,p7_mosdac_BULBUL_2019_0113_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_BULBUL_2019_0113_Depression.png,8cce3dfa9ca8c9dd32393e39fc8a25dda075c652ae01970b6be1d806fc799908,8a15951f6a9f8da3a329157bc9f24c6ef51f7b010d7c90e42e251b4abae17835,68(1).jpeg,BULBUL_2019,BULBUL,2019,train,2019-04-26 12:00:00,2019-04-26 12:00:00,0.0,3.2,89.8,166.3,170.7,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0114,p7_mosdac_GULAB_2021_0114_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_GULAB_2021_0114_Depression.png,c6de87340d541b029e80395b70a2f7476a423cef56555077658adb778bc6b868,7228ce4f0938683e9a07f135b0cb8558a450eb3445f79c639a19d1407e6b4dbe,68.jpeg,GULAB_2021,GULAB,2021,train,2021-04-02 18:00:00,2021-04-02 18:00:00,0.0,12.3,97.2,193.5,134.0,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0115,p7_mosdac_JAWAD_2021_0115_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_JAWAD_2021_0115_Very_Severe_Cyclonic_Storm.png,12734197a8b4e1f5c1d44e9d3ca53f3e2c494f2974499426f19de9f82f01a776,bf34a05f604d4d8c944cf44636eabfb002d8aae4839a5f47aa8b50e408427608,69(1).jpeg,JAWAD_2021,JAWAD,2021,train,2021-12-01 12:00:00,2021-12-01 12:00:00,0.0,8.2,92.9,177.7,150.5,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0116,p7_mosdac_FENGAL_2024_0116_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_FENGAL_2024_0116_Very_Severe_Cyclonic_Storm.png,6f8ddeda8705586f48a77e8bdffdc1fe88e893aa1aa64fbfb7c8f316e78e7fbf,fe5775342a10b8969b763b83060178901a6f7e45dc531bde15b7d0b86cef3d6f,69.jpeg,FENGAL_2024,FENGAL,2024,train,2024-11-24 12:00:00,2024-11-24 12:00:00,0.0,4.0,85.6,150.9,167.5,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0117,p7_mosdac_UNNAMED_2018_DD_0117_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_UNNAMED_2018_DD_0117_Depression.png,fe3dc600363d722903b2d13ba49ac94ffae58701b0198856c12958c91e13c514,37901e9e97d365ac063a8b5311fbe2f6a868c95c21ce2c75e14cb17aa8bd32f8,70.jpeg,UNNAMED_2018_DD,UNNAMED,2018,train,2018-03-13 21:00:00,2018-03-13 21:00:00,0.0,6.8,74.7,110.9,156.2,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0118,p7_mosdac_UNNAMED_2019_D_0118_Deep_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_UNNAMED_2019_D_0118_Deep_Depression.png,8fd5333da904682847bb29b13e67c934f72a7a860ddca29629bec694832227da,72b8675bb21f1faea18f43ae340c505c3b2162e0ea4b6da91094c5b0ff61d04f,73.jpeg,UNNAMED_2019_D,UNNAMED,2019,train,2019-08-06 21:00:00,2019-08-06 21:00:00,0.0,20.9,87.5,157.9,99.3,Mercator_Standard_Grid_Projection,51.9,km/h (3-minute sustained WMO/IMD standard),Deep Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0119,p7_mosdac_TAUKTAE_2021_0119_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_TAUKTAE_2021_0119_Very_Severe_Cyclonic_Storm.png,dca399a1295236c026937e7f93ccfac08235709b8cb3a40ae56bdb3fcd6a0b0e,a0c6ff1cf593cd23f209f785f4964c12624c06fc1c756da8b86c3a20ce5abe43,74(1).jpeg,TAUKTAE_2021,TAUKTAE,2021,val,2021-05-14 00:00:00,2021-05-14 00:00:00,0.0,10.9,71.8,100.2,139.6,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0120,p7_mosdac_YAAS_2021_0120_Deep_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_YAAS_2021_0120_Deep_Depression.png,30b8928713763c512c3b66cc355a32e0dca2aec88fc53cb5fa6c975432e417d9,ce8325e5876e04f6beb10364c43e6f3fbde0aefbccc4c4f76c69ab6b35ca174d,74(2).jpeg,YAAS_2021,YAAS,2021,val,2021-05-23 18:00:00,2021-05-23 18:00:00,0.0,15.8,89.5,165.2,119.9,Mercator_Standard_Grid_Projection,55.6,km/h (3-minute sustained WMO/IMD standard),Deep Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0121,p7_mosdac_SITRANG_2022_0121_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_SITRANG_2022_0121_Depression.png,18c1bca304cc5d7ac5c92618736bc8f0bf3f89b5680a33f590c5f443493f04c9,6990cb456f328e53b28ddf2f0d0315806f5752acf5ee65e4c5a86570463c20d7,74.jpeg,SITRANG_2022,SITRANG,2022,val,2022-10-22 12:00:00,2022-10-22 12:00:00,0.0,14.4,90.5,168.9,125.5,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0122,p7_mosdac_KYARR_2019_0122_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_KYARR_2019_0122_Depression.png,a115171d3f0ce2e12ba616aeaac1de9ba5d062b88411fdb9850f1daac2b8f8d2,2fb2f89d730d9b7f71730b794e670fbfd6eaa1d1a2faf2294328c62f4242bef7,75.jpeg,KYARR_2019,KYARR,2019,test,2019-04-26 12:00:00,2019-04-26 12:00:00,0.0,3.2,89.8,166.3,170.7,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0123,p7_mosdac_BIPARJOY_2023_0123_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_BIPARJOY_2023_0123_Very_Severe_Cyclonic_Storm.png,59e8c845939c5b73599f9667991bf3fc8bf3cb2b581f210ec689f7eaac710aae,4fff2d24fbc23e1c75888ac9b83226af238ea43dda0ae57c4e916d2aa8838c42,77(1).jpeg,BIPARJOY_2023,BIPARJOY,2023,test,2023-06-05 18:00:00,2023-06-05 18:00:00,0.0,11.4,66.1,79.3,137.6,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0124,p7_mosdac_ASANI_2022_0124_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_ASANI_2022_0124_Very_Severe_Cyclonic_Storm.png,e6e01f7c56765a3a61cbf329f4023b8beb9014108776fde074f7f339510c4cb7,7e565b4df8b14487a4ef9727dffc2c7a5e52d2a7af3fcbf4e17277bbdd9ca99c,77.jpeg,ASANI_2022,ASANI,2022,test,2022-05-06 06:00:00,2022-05-06 06:00:00,0.0,7.9,93.3,179.2,151.8,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0125,p7_mosdac_UNNAMED_2021_DD_0125_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_UNNAMED_2021_DD_0125_Depression.png,946aa59fe9811ca2c481dbe2d2af8634ebe843a063063db996e4915354aab003,88d3bea25554dd527d29d6062fb700bfaf7a7abcbfbf538f089a0793e1816bb6,81.jpeg,UNNAMED_2021_DD,UNNAMED,2021,test,2021-04-02 18:00:00,2021-04-02 18:00:00,0.0,12.3,97.2,193.5,134.0,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0126,p7_mosdac_FANI_2019_0126_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_FANI_2019_0126_Depression.png,90e5586e3dcf87e108e5d5294a09fd8a1d4fc613787598caaa0f59dc95f65fa6,0ab32dcbf570497e4130e63a34405242b247d4d3aabf12d18c483e3c61d2c08b,82(1).jpeg,FANI_2019,FANI,2019,train,2019-04-26 15:00:00,2019-04-26 15:00:00,0.0,3.5,89.7,166.0,169.5,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0127,p7_mosdac_AMPHAN_2020_0127_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_AMPHAN_2020_0127_Depression.png,81831e9025a32bf456e024cd99aeabcaa74e3dbbcd855e5cd90270587b57bd6f,416a6f93d980c9bf07d0a1fecc35b25465161cfd4269c1865b86816b8718dc23,82.jpeg,AMPHAN_2020,AMPHAN,2020,train,2020-05-16 03:00:00,2020-05-16 03:00:00,0.0,10.1,86.2,153.1,142.9,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0128,p7_mosdac_HUDHUD_2014_0128_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_HUDHUD_2014_0128_Depression.png,18f21e45fdedc05d36f66c8caa7571d811bde2a93084d66ba334ad998e6c4949,5a266392bb4d89c8883ff99b4d003833b28b8f8609d2881fae4a38509047ecf5,83(1).jpeg,HUDHUD_2014,HUDHUD,2014,train,2014-10-07 03:00:00,2014-10-07 03:00:00,0.0,11.2,95.0,185.4,138.4,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0130,p7_mosdac_GAJA_2018_0130_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_GAJA_2018_0130_Cyclonic_Storm.png,29caaa3b66ea60f905cd9d7397fc23630882e310b2963cf0a938f4ea5f7e1f43,d213ea9efae6d2ddf01cd0172e083b47fc0802e423aadeac4bb4a6a07c8e808d,84(1).jpeg,GAJA_2018,GAJA,2018,train,2018-11-11 00:00:00,2018-11-11 00:00:00,0.0,13.4,89.2,164.1,129.6,Mercator_Standard_Grid_Projection,64.8,km/h (3-minute sustained WMO/IMD standard),Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,curved_band,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0132,p7_mosdac_GULAB_2021_0132_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_GULAB_2021_0132_Depression.png,7b0142e8d3f198a8daab418fabfffa96882da34fd5e1e3fd7fd607498442f5e8,f8a5d5e537a57fccbceac4a7f513ae5e66811c6de2571e9970b587a3820dc0f0,85(1).jpeg,GULAB_2021,GULAB,2021,train,2021-04-02 21:00:00,2021-04-02 21:00:00,0.0,12.7,97.4,194.3,132.4,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0133,p7_mosdac_JAWAD_2021_0133_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_JAWAD_2021_0133_Very_Severe_Cyclonic_Storm.png,7065ea26ef85f985b7a990cb6f8d2dd5322b002600e622c09c733998c9396e5c,c4493f6ca15ad1e73634f1e8e52c3fe4e0cc65b2a19cf0cd4c99a5e4507aa6d9,85(2).jpeg,JAWAD_2021,JAWAD,2021,train,2021-12-01 15:00:00,2021-12-01 15:00:00,0.0,8.5,92.3,175.5,149.3,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0134,p7_mosdac_FENGAL_2024_0134_Very_Severe_Cyclonic_Storm.png,data/p2_phase7_genuine/crops\p7_mosdac_FENGAL_2024_0134_Very_Severe_Cyclonic_Storm.png,c057ed20ec9a45bdf93d5aa47344fa808fe776ba72d36ece5ef83f2886524aa0,fe193a57512af0f6178e14aebed2f53e224180c0ddfe211fd344e157b07644a3,85.jpeg,FENGAL_2024,FENGAL,2024,train,2024-11-24 15:00:00,2024-11-24 15:00:00,0.0,4.1,85.1,149.1,167.1,Mercator_Standard_Grid_Projection,120.0,km/h (3-minute sustained WMO/IMD standard),Very Severe Cyclonic Storm,AUTHORITATIVE_BEST_TRACK_VMAX,eye_visible,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0135,p7_mosdac_UNNAMED_2018_DD_0135_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_UNNAMED_2018_DD_0135_Depression.png,de33ac43b080b9f387eba82d984af6e3e4741c6ef466299236e018b3d258a89f,18bc8a6a10121da6cba23038be041bfcbc18bb8225d90170921e5327ce320507,86(1).jpeg,UNNAMED_2018_DD,UNNAMED,2018,train,2018-03-14 00:00:00,2018-03-14 00:00:00,0.0,7.0,74.5,110.2,155.4,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0136,p7_mosdac_UNNAMED_2019_D_0136_Deep_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_UNNAMED_2019_D_0136_Deep_Depression.png,c5ba82941c32c3b65718cc989cc8693ce6f590c1e052dc14275f0c9dc6708997,6de224ff7ecc6baef7ff129a7570d6a04acb1a5226995f123b64fa4bc795edc5,86(2).jpeg,UNNAMED_2019_D,UNNAMED,2019,train,2019-08-07 00:00:00,2019-08-07 00:00:00,0.0,21.0,87.4,157.5,98.9,Mercator_Standard_Grid_Projection,55.6,km/h (3-minute sustained WMO/IMD standard),Deep Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0137,p7_mosdac_TAUKTAE_2021_0137_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_TAUKTAE_2021_0137_Depression.png,0ac6c204d792fa98209c8e8fb58fb5c21dda425b0d657a9911659db469a446f1,a8fd61f7e62fa198e00f712cc82e7e2dcbd1d97675516e4e8a6e870520d798cc,86.jpeg,TAUKTAE_2021,TAUKTAE,2021,val,2021-05-14 03:00:00,2021-05-14 03:00:00,0.0,11.0,72.0,101.0,139.2,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0138,p7_mosdac_YAAS_2021_0138_Deep_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_YAAS_2021_0138_Deep_Depression.png,cbe14e73775f03ffcf7fc5088eff25029b26009d27463c0f1dccf8cc827628f8,41fe507e17cb6d3cd77c20c5d18899d6d71b440f328c0cc249310d7758540346,87.jpeg,YAAS_2021,YAAS,2021,val,2021-05-23 21:00:00,2021-05-23 21:00:00,0.0,16.0,89.6,165.6,119.1,Mercator_Standard_Grid_Projection,61.1,km/h (3-minute sustained WMO/IMD standard),Deep Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0139,p7_mosdac_SITRANG_2022_0139_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_SITRANG_2022_0139_Depression.png,b8cbba0b66e4ba713a58530772a99de269b1da338806355e0adb133014672afa,46ad22b7bf426961b19c4d69151f7afed45476ccbd6e521574fed43d49936f98,91.jpeg,SITRANG_2022,SITRANG,2022,val,2022-10-22 15:00:00,2022-10-22 15:00:00,0.0,14.7,90.0,167.1,124.3,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
P7_MOSDAC_0140,p7_mosdac_KYARR_2019_0140_Depression.png,data/p2_phase7_genuine/crops\p7_mosdac_KYARR_2019_0140_Depression.png,821852e5a77895feda7c461e79e2c7e334eba6e2a4cfc9f8f780a73c5f5f723b,6581e4127c9965dfbd6754019b058df4531b293ccac796bcf5b4352743c617e1,94.jpeg,KYARR_2019,KYARR,2019,test,2019-04-26 15:00:00,2019-04-26 15:00:00,0.0,3.5,89.7,166.0,169.5,Mercator_Standard_Grid_Projection,46.3,km/h (3-minute sustained WMO/IMD standard),Depression,AUTHORITATIVE_BEST_TRACK_VMAX,shear_pattern,DERIVED_RULE,NOT_INDEPENDENTLY_ANNOTATED,GENUINE_RAW_SOURCE_VERIFIED,True
